text,label,source,language,text_cleaned,length,word_count,avg_word_length,digit_count,uppercase_count,exclamation_count,question_count,dollar_count,percent_count,has_url,has_phone,has_email,has_currency,abbreviation_count,digit_ratio,keyword_urgent,keyword_immédiat,keyword_immédiatement,keyword_gagner,keyword_loterie,keyword_héritage,keyword_m-pesa,keyword_mobile_money,keyword_transfert,keyword_virement,keyword_récompense,keyword_arnaque,keyword_escroquerie,keyword_compte_bloqué,keyword_compte_suspendu,keyword_vérifier,keyword_confirmer,keyword_code,keyword_secret,keyword_pin,keyword_otp,keyword_gratuit,keyword_promo,keyword_offre_spéciale,keyword_temps_limité,keyword_mtn,keyword_moov,keyword_celtis,keyword_sbee,keyword_benin,keyword_bénin,fraud_keyword_score,uppercase_ratio
saltaquarium.about.com/od/eelphotos/ig/Moray-Eel-Photo-Gallery/Richard-Pyle-s-Dragon-Eel.htm,0,phishing_dataset,mixed,saltaquarium.about.com od eelphotos ig moray eel photo gallery richard pyle s dragon eel.htm,92,1,92.0,0,8,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08695652173913043
zimbio.com/Ami+Dolenz,0,phishing_dataset,mixed,zimbio.com ami dolenz,21,1,21.0,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09523809523809523
clikinfo.vousenvoie.com/bulletins/1000/0812/index_en.html?a=sec_promo,0,phishing_dataset,mixed,clikinfo.vousenvoie.com bulletins 100 0812 index en.html?a sec promo,69,1,69.0,8,0,0,1,0,0,0,0,0,0,0,0.11594202898550725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0
therubensmusic.com/,1,phishing_dataset,mixed,therubensmusic.com,19,1,19.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
search.cpan.org/search?query=IP-Country&amp;mode=dist,0,phishing_dataset,mixed,search.cpan.org search?query ip country amp mode dist,53,1,53.0,0,3,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05660377358490566
reachforchrist.org/Huck/laminar.php?jim-waller,0,phishing_dataset,mixed,reachforchrist.org huck laminar.php?jim waller,46,1,46.0,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021739130434782608
mphtadhci5mrdlju.onion.to/,1,phishing_dataset,mixed,mphtadhci5mrdlju.onion.to,26,1,26.0,1,0,0,0,0,0,0,0,0,0,0,0.038461538461538464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
web.2fou.com/images/?us.battle.net/login/en/?ref=fbreyebus.battle.net/d3/en/index&amp;app=com-d3,1,phishing_dataset,mixed,web.2fou.com images ?us.battle.net login en ?ref fbreyebus.battle.net d3 en index amp app com d3,96,1,96.0,3,0,0,2,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
jooob.web.fc2.com/09uh8ny,1,phishing_dataset,mixed,joob.web.fc2.com 09uh8ny,25,1,25.0,4,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
vfpurtshsphuwqulm.pw/upload/_dispatch.php,1,phishing_dataset,mixed,vfpurtshsphuwqulm.pw upload dispatch.php,41,1,41.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
cornielyrics.org/lyrics/f/cass_fox/5315/touch_me/,0,phishing_dataset,mixed,cornielyrics.org lyrics f cass fox 5315 touch me,49,1,49.0,4,0,0,0,0,0,0,0,0,0,0,0.08163265306122448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
tabs.ultimate-guitar.com/m/misc_soundtrack/500_days_of_summer_-_sugar_town_btab.htm,0,phishing_dataset,mixed,tabs.ultimate guitar.com m misc soundtrack 500 days of summer sugar town btab.htm,83,1,83.0,3,0,0,0,0,0,0,0,0,0,0,0.03614457831325301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
music.yahoo.com/dragonlord/,0,phishing_dataset,mixed,music.yahoo.com dragonlord,27,1,27.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
humor.about.com/cs/movies/a/blds111103.htm,0,phishing_dataset,mixed,humor.about.com cs movies a blds1103.htm,42,1,42.0,6,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
infonet-ee.com/data2/,1,phishing_dataset,mixed,infonet ee.com data2,21,1,21.0,1,0,0,0,0,0,0,0,0,0,0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
69.144.171.44/se77.avi,1,phishing_dataset,mixed,se77.avi,22,1,22.0,12,0,0,0,0,0,0,1,0,0,0,0.5454545454545454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
facebook.com/HeySayJump,0,phishing_dataset,mixed,facebook.com heysayjump,23,1,23.0,0,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13043478260869565
xq.exxedu.cn/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;app=com-d3,1,phishing_dataset,mixed,xq.exxedu.cn js ?us.battle.net login en ?ref us.battle.net d3 en index amp amp app com d3,89,1,89.0,2,0,0,2,0,0,0,0,0,0,0,0.02247191011235955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sky-express.ru/sekt5,1,phishing_dataset,mixed,sky express.ru sekt5,20,1,20.0,1,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
dotheblingthing.com/8tel9nu1go\nmu-thanhlong.com/,1,phishing_dataset,mixed,dotheblingthing.com 8tel9nu1go nmu thanhlong.com,49,1,49.0,3,0,0,0,0,0,0,0,0,0,0,0.061224489795918366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
hotelcelnice.cz/vqjvduh,1,phishing_dataset,mixed,hotelcelnice.cz vqjvduh,23,1,23.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
philscoins.com/,0,phishing_dataset,mixed,philscoins.com,15,1,15.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
vfqqgr1971.cba.pl,1,phishing_dataset,mixed,vfqqgr1971.cba.pl,17,1,17.0,4,0,0,0,0,0,0,0,0,0,0,0.23529411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
121638.verifizieren-sie-ihren-account.paypal-sicherheit-online.com/,1,phishing_dataset,mixed,121638.verifizieren sie ihren account.paypal sicherheit online.com,67,1,67.0,6,0,0,0,0,0,0,0,0,0,0,0.08955223880597014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
video.xnxx.com/video1113326/torrey_pines_-_johnny_love_-_pt2,0,phishing_dataset,mixed,video.xnxx.com video torrey pines johnny love pt2,60,1,60.0,8,0,0,0,0,0,0,1,0,0,0,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
airpixbycaz.co.uk/cazsite/aviation/airlines/calp02/calp214.html,0,phishing_dataset,mixed,airpixbycaz.co.uk cazsite aviation airlines calp02 calp214.html,63,1,63.0,5,0,0,0,0,0,0,0,0,0,0,0.07936507936507936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
equipeentreprise.org/Annual_Report_2009.html,0,phishing_dataset,mixed,equipeentreprise.org annual report 2009.html,44,1,44.0,4,2,0,0,0,0,0,0,0,0,0,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545454545456
mxp214.com,1,phishing_dataset,mixed,mxp214.com,10,1,10.0,3,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6i3cb6owitcouepv.paytodoublemoney.com/img/bitcoin.png,1,phishing_dataset,mixed,6i3cb6owitcouepv.paytodoublemoney.com img bitcoin.png,53,1,53.0,3,0,0,0,0,0,0,0,0,0,0,0.05660377358490566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
connect.in.com/colin-ferguson-actor/profile-59633.html,0,phishing_dataset,mixed,connect.in.com colin ferguson actor profile 59633.html,54,1,54.0,5,0,0,0,0,0,0,0,0,0,0,0.09259259259259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
facebook.com/people/Kaven-Mathieu/600401405,0,phishing_dataset,mixed,facebook.com people kaven mathieu,43,1,43.0,9,2,0,0,0,0,0,1,0,0,0,0.20930232558139536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046511627906976744
faan.31tigersqn.be/step/admin.php,1,phishing_dataset,mixed,faan.31tigersqn.be step admin.php,33,1,33.0,2,0,0,0,0,0,0,0,0,0,0,0.06060606060606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
linkedin.com/directory/people/hamilton-brown.html,0,phishing_dataset,mixed,linkedin.com directory people hamilton brown.html,49,1,49.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
gulsproductions.com/css/baixar-winrar-x64-baixaki,1,phishing_dataset,mixed,gulsproductions.com css baixar winrar x64 baixaki,49,1,49.0,2,0,0,0,0,0,0,0,0,0,0,0.04081632653061224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ktul.com/category/191288/sports-oklahoma-sooners,0,phishing_dataset,mixed,ktul.com category 191288 sports oklahoma sooners,48,1,48.0,6,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
technix.it/,1,phishing_dataset,mixed,technix.it,11,1,11.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
askaserialkiller.com/serial-killers/,0,phishing_dataset,mixed,askaserialkiller.com serial killers,36,1,36.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
tsnwires.co.th/templates/kongoon/library,1,phishing_dataset,mixed,tsnwires.co.th templates kongoon library,40,1,40.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
202.77.121.186/kliping,1,phishing_dataset,mixed,kliping,22,1,22.0,11,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
raphaelalvespilates.com.br/wp-content/plugins/adminshell/Google/purchase/file/Drive/file_doc.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&amp;userid=&amp;userid_JeHJOXK0IDw_JOXK0IDD,1,phishing_dataset,mixed,raphaelalvespilates.com.br wp content plugins adminshell google purchase file drive file doc.php?l jehfuq vjoxjogydw oxk0k0qwhtogydw product userid amp userid amp userid jehjoxk0idw joxk0idd,192,1,192.0,4,43,0,1,0,0,0,0,0,0,0,0.020833333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22395833333333334
yellowpages.ca/bus/Quebec/Montreal/L-Philippe-Leduc/2360567.html,0,phishing_dataset,mixed,yellowpages.ca bus quebec montreal l philippe leduc .html,64,1,64.0,7,5,0,0,0,0,0,1,0,0,0,0.109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078125
bankruptcy-quebec.com/,0,phishing_dataset,mixed,bankruptcy quebec.com,22,1,22.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
oddjack.com/index.php?s=Miami+Dolphins,0,phishing_dataset,mixed,oddjack.com index.php?s miami dolphins,38,1,38.0,0,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05263157894736842
ofenbinder.com/media/mambots/search/ceo/Arch/Archive/,1,phishing_dataset,mixed,ofenbinder.com media mambots search ceo arch archive,53,1,53.0,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03773584905660377
answers.com/topic/frederick-twort,0,phishing_dataset,mixed,answers.com topic frederick twort,33,1,33.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
lesitedeschampions.ca/curlingcand.html,0,phishing_dataset,mixed,lesitedeschampions.ca curlingcand.html,38,1,38.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
mbjj.com/,0,phishing_dataset,mixed,mbjj.com,9,1,9.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
benchmarkreviews.com/index.php?option=com_content&task=view&id=549&Itemid=69,0,phishing_dataset,mixed,benchmarkreviews.com index.php?option com content task view id 549 itemid 69,76,1,76.0,5,1,0,1,0,0,0,0,0,0,0,0.06578947368421052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013157894736842105
liffiton.net/,0,phishing_dataset,mixed,liffiton.net,13,1,13.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
en.wikipedia.org/wiki/Quebec_Route_132,0,phishing_dataset,mixed,en.wikipedia.org wiki quebec route 132,38,1,38.0,3,2,0,0,0,0,0,0,0,0,0,0.07894736842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05263157894736842
momoselok.ru/4GBrdf6,1,phishing_dataset,mixed,momoselok.ru 4gbrdf6,20,1,20.0,2,2,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
pastebin.com/raw/5J4hc8gT,1,phishing_dataset,mixed,pastebin.com raw 5j4hc8gt,25,1,25.0,3,2,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08
kayo.pl/bosmet/googledocs/login.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&userid_JeHJOXK0IDw_JOXK0IDD&userid=,1,phishing_dataset,mixed,kayo.pl bosmet googledocs login.php?l jehfuq vjoxjogydw oxk0k0qwhtogydw product userid userid jehjoxk0idw joxk0idd userid,123,1,123.0,4,41,0,1,0,0,0,0,0,0,0,0.032520325203252036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333
moqhmfrdmacog.pw/linuxsucks.php,1,phishing_dataset,mixed,moqhmfrdmacog.pw linuxsucks.php,31,1,31.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
depic.cba.pl/nJHbj0266b,1,phishing_dataset,mixed,depic.cba.pl njhbj0266b,23,1,23.0,4,2,0,0,0,0,0,0,0,0,0,0.17391304347826086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08695652173913043
wholesale.undercovermama.com/765f46vb.exe,1,phishing_dataset,mixed,wholesale.undercovermama.com 765f46vb.exe,41,1,41.0,5,0,0,0,0,0,0,0,0,0,0,0.12195121951219512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
youtube.com/watch?v=S6pQ6tr2VJo,0,phishing_dataset,mixed,youtube.com watch?v s6pq6tr2vjo,31,1,31.0,3,4,0,1,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12903225806451613
pitt.edu/~dash/perrault.html,0,phishing_dataset,mixed,pitt.edu dash perrault.html,28,1,28.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
dr.sloaneandhyde.com/Gdrive/gdrive.php,1,phishing_dataset,mixed,dr.sloaneandhyde.com gdrive gdrive.php,38,1,38.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02631578947368421
riskybusinesses.com/,0,phishing_dataset,mixed,riskybusinesses.com,20,1,20.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
naturabiobio.cl/com/paypal/,1,phishing_dataset,mixed,naturabiobio.cl com paypal,27,1,27.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
thebiglead.com/index.php/2011/04/30/ufc-129-john-makdessis-spinning-back-fist-ko/,0,phishing_dataset,mixed,thebiglead.com index.php 2011 04 30 ufc 129 john makdessis spinning back fist ko,81,1,81.0,11,0,0,0,0,0,0,0,0,0,0,0.13580246913580246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
jo-shop.pl/wp-admin/scripts/ourtime.html,1,phishing_dataset,mixed,jo shop.pl wp admin scripts ourtime.html,40,1,40.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ralucatodorut.com/wp-includes/mmc.htm,1,phishing_dataset,mixed,ralucatodorut.com wp includes mmc.htm,37,1,37.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
176.103.62.108/ideal/jenny.php,1,phishing_dataset,mixed,ideal jenny.php,30,1,30.0,11,0,0,0,0,0,0,1,0,0,0,0.36666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
rabble.ca/blogs/bloggers/derrick/2011/04/will-liberal-party-become-another-casualty-canadas-war-afghanistan,0,phishing_dataset,mixed,rabble.ca blogs bloggers derrick 2011 04 will liberal party become another casualty canadas war afghanistan,107,1,107.0,6,0,0,0,0,0,0,0,0,0,0,0.056074766355140186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
mylife.com/garyniccoli,0,phishing_dataset,mixed,mylife.com garyniccoli,22,1,22.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bcafebcmbccnfecc.cc /,1,phishing_dataset,mixed,bcafebcmbccnfecc.cc,21,2,10.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
pirellif1.com.br/imagens/wells/www/wellsfargo.html,1,phishing_dataset,mixed,pirellif1.com.br imagens wells,50,1,50.0,1,0,0,0,0,0,1,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
chatwith-nudegirl.blogspot.com/,1,phishing_dataset,mixed,chatwith nudegirl.blogspot.com,31,1,31.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
findarticles.com/p/articles/mi_m0EUY/is_48_4/ai_53457375/,0,phishing_dataset,mixed,findarticles.com p articles mi m0euy is 48 4 ai,57,1,57.0,12,3,0,0,0,0,0,1,0,0,0,0.21052631578947367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05263157894736842
chazzcreations.com/mize_genealogy,0,phishing_dataset,mixed,chazzcreations.com mize genealogy,33,1,33.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
en.wikipedia.org/wiki/Imperial_Bank_Limited,0,phishing_dataset,mixed,en.wikipedia.org wiki imperial bank limited,43,1,43.0,0,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06976744186046512
biographi.ca/009004-119.01-e.php?&id_nbr=2507,0,phishing_dataset,mixed,biographi.ca e.php? id nbr 2507,45,1,45.0,15,0,0,1,0,0,0,1,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
casino-okinawa.com/ejguf,1,phishing_dataset,mixed,casino okinawa.com ejguf,24,1,24.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
updat120.clanteam.com/ie8.htm,1,phishing_dataset,mixed,updat120.clanteam.com ie8.htm,29,1,29.0,4,0,0,0,0,0,0,0,0,0,0,0.13793103448275862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
citymelt.com/city/Massachusetts/Lowell+City-MA.html,0,phishing_dataset,mixed,citymelt.com city massachusetts lowell city ma.html,51,1,51.0,0,5,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09803921568627451
linkedin.com/in/haroldfisher,0,phishing_dataset,mixed,linkedin.com in haroldfisher,28,1,28.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
cellphoneforums.net/cell-phone-service-providers/,0,phishing_dataset,mixed,cellphoneforums.net cell phone service providers,49,1,49.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
elenamitchellsggs.com/aol/index.htm,1,phishing_dataset,mixed,elenamitchellsggs.com aol index.htm,35,1,35.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
silverstar.ca/new-inventory/index.htm,0,phishing_dataset,mixed,silverstar.ca new inventory index.htm,37,1,37.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
digitalmeltd0wn.blogspot.com/2008/03/idiot-flesh-tales-of-instant-knowledge.html,0,phishing_dataset,mixed,digitalmeltd0wn.blogspot.com 2008 03 idiot flesh tales of instant knowledge.html,80,1,80.0,7,0,0,0,0,0,0,0,0,0,0,0.0875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
